2014/06/02 14:17:37 INFO  - jmeter.util.JMeterUtils: Setting Locale to en_US 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-154 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-188 
2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-154 sampler: Temperature Timeseries Request 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-248 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-82 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-207 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-82 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-248 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-154 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-207 sampler: Temperature Timeseries Request 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-154 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-101 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-233 
2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-233 sampler: Temperature Timeseries Request 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-101 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-189 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-101 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-189 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-41 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-189 
2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-41 sampler: Temperature Timeseries Request 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-233 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-207 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-233 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-63 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-207 
2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-63 sampler: Temperature Mean Request 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-41 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-240 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-41 
2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-240 sampler: Products Request 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-155 
2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-155 sampler: Init Times Request 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-167 
2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-167 sampler: Temperature Timeseries Request 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-63 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-63 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-240 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-45 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-240 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-155 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-45 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-129 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-45 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-167 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-155 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-167 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-129 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-225 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-129 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-72 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-225 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-72 sampler: Temperature Timeseries Request 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-225 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-179 
2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-179 sampler: Temperature Max Request 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-11 
2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-11 sampler: Temperature Max Request 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-10 
2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-10 sampler: Init Times Request 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-111 
2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-111 sampler: Temperature Max Request 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-72 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-72 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-11 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-79 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-10 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-179 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-10 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-11 
2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-79 sampler: Products Request 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-179 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-111 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
